Date,Mode,Count
9/23/2025,SIR,"7,547"
9/23/2025,MNR,"251,491"
9/23/2025,LIRR,"292,843"
9/23/2025,CRZ Entries,"461,632"
9/23/2025,CBD Entries,"521,957"
9/23/2025,Bus,"1,278,886"
9/23/2025,AAR,"39,820"
9/24/2025,AAR,"41,928"
9/24/2025,Subway,"4,031,358"
9/24/2025,SIR,"7,537"
9/24/2025,MNR,"246,884"
9/24/2025,LIRR,"301,441"
9/24/2025,CRZ Entries,"490,813"
9/24/2025,CBD Entries,"556,653"
9/24/2025,Bus,"1,312,722"
9/24/2025,BT,"921,997"
9/25/2025,LIRR,"298,380"
9/25/2025,Subway,"4,423,394"
9/25/2025,SIR,"7,834"
9/25/2025,MNR,"243,174"
9/25/2025,CRZ Entries,"512,347"
9/25/2025,CBD Entries,"578,090"
9/25/2025,Bus,"1,444,408"
9/25/2025,BT,"966,221"
9/25/2025,AAR,"43,591"
9/26/2025,BT,"1,043,628"
9/26/2025,Subway,"4,199,816"
9/26/2025,SIR,"6,937"
9/26/2025,MNR,"240,853"
9/26/2025,LIRR,"306,735"
9/26/2025,CRZ Entries,"531,409"
9/26/2025,CBD Entries,"602,233"
9/26/2025,Bus,"1,455,644"
9/26/2025,AAR,"43,185"
9/27/2025,BT,"997,436"
9/27/2025,Subway,"2,911,538"
9/27/2025,SIR,"3,051"
9/27/2025,MNR,"145,805"
9/27/2025,LIRR,"181,410"
9/27/2025,CRZ Entries,"531,438"
9/27/2025,CBD Entries,"597,376"
9/27/2025,Bus,"933,791"
9/27/2025,AAR,"27,542"
9/28/2025,AAR,"28,439"
9/28/2025,Subway,"2,213,509"
9/28/2025,SIR,"2,589"
9/28/2025,MNR,"114,310"
9/28/2025,LIRR,"149,259"
9/28/2025,CRZ Entries,"487,271"
9/28/2025,CBD Entries,"550,478"
9/28/2025,Bus,"742,362"
9/28/2025,BT,"932,462"
9/29/2025,AAR,"41,836"
9/29/2025,Subway,"4,061,628"
9/29/2025,SIR,"7,641"
9/29/2025,MNR,"232,338"
9/29/2025,LIRR,"278,761"
9/29/2025,CRZ Entries,"489,589"
9/29/2025,CBD Entries,"556,266"
9/29/2025,Bus,"1,482,688"
9/29/2025,BT,"950,405"
9/30/2025,Bus,"1,534,316"
9/30/2025,Subway,"4,440,014"
9/30/2025,SIR,"8,347"
9/30/2025,AAR,"45,235"
9/30/2025,MNR,"257,469"
9/30/2025,LIRR,"286,693"
9/30/2025,CRZ Entries,"505,841"
9/30/2025,CBD Entries,"570,885"
9/30/2025,BT,"961,539"
10/1/2025,BT,"943,997"
10/1/2025,Subway,"4,339,922"
10/1/2025,SIR,"8,212"
10/1/2025,MNR,"243,325"
10/1/2025,LIRR,"259,808"
10/1/2025,CRZ Entries,"498,305"
10/1/2025,CBD Entries,"560,691"
10/1/2025,Bus,"1,473,098"
10/1/2025,AAR,"46,020"
10/2/2025,AAR,"40,497"
10/2/2025,Subway,"3,815,531"
10/2/2025,SIR,"6,807"
10/2/2025,MNR,"236,427"
10/2/2025,LIRR,"257,417"
10/2/2025,CRZ Entries,"490,442"
10/2/2025,CBD Entries,"553,064"
10/2/2025,Bus,"1,261,553"
10/2/2025,BT,"913,797"
10/3/2025,MNR,"225,487"
10/3/2025,Subway,"4,066,815"
10/3/2025,SIR,"6,890"
10/3/2025,LIRR,"265,055"
10/3/2025,CRZ Entries,"529,663"
10/3/2025,CBD Entries,"598,480"
10/3/2025,Bus,"1,434,440"
10/3/2025,BT,"1,008,171"
10/3/2025,AAR,"44,933"
10/4/2025,BT,"965,808"
10/4/2025,Subway,"2,104,373"
10/4/2025,SIR,"2,113"
10/4/2025,MNR,"136,719"
10/4/2025,LIRR,"143,110"
10/4/2025,CRZ Entries,"518,442"
10/4/2025,CBD Entries,"583,919"
10/4/2025,Bus,"718,806"
10/4/2025,AAR,"29,130"
10/5/2025,AAR,"29,332"
10/5/2025,Subway,"2,193,758"
10/5/2025,SIR,"1,940"
10/5/2025,MNR,"109,130"
10/5/2025,LIRR,"120,574"
10/5/2025,CRZ Entries,"483,443"
10/5/2025,CBD Entries,"551,355"
10/5/2025,Bus,"702,569"
10/5/2025,BT,"936,413"
10/6/2025,AAR,"42,251"
10/6/2025,Subway,"3,927,545"
10/6/2025,SIR,"7,519"
10/6/2025,MNR,"226,803"
10/6/2025,LIRR,"261,527"
10/6/2025,CRZ Entries,"486,155"
10/6/2025,CBD Entries,"551,459"
10/6/2025,Bus,"1,396,894"
10/6/2025,BT,"929,249"
10/7/2025,CBD Entries,"557,894"
10/7/2025,Subway,"4,212,383"
10/7/2025,SIR,"8,179"
10/7/2025,BT,"900,999"
10/7/2025,MNR,"254,323"
10/7/2025,AAR,"44,898"
10/7/2025,LIRR,"278,786"
10/7/2025,CRZ Entries,"497,959"
10/7/2025,Bus,"1,404,064"
10/8/2025,BT,"913,834"
10/8/2025,Subway,"4,237,976"
10/8/2025,SIR,"7,903"
10/8/2025,MNR,"249,146"
10/8/2025,LIRR,"269,959"
10/8/2025,CRZ Entries,"515,826"
10/8/2025,CBD Entries,"575,970"
10/8/2025,Bus,"1,395,842"
10/8/2025,AAR,"45,158"
10/9/2025,AAR,"46,236"
10/9/2025,Subway,"4,452,806"
10/9/2025,SIR,"7,996"
10/9/2025,MNR,"250,000"
10/9/2025,LIRR,"291,108"
10/9/2025,CRZ Entries,"537,602"
10/9/2025,CBD Entries,"602,517"
10/9/2025,Bus,"1,452,407"
10/9/2025,BT,"1,010,954"
10/10/2025,MNR,"245,256"
10/10/2025,Subway,"4,043,304"
10/10/2025,SIR,"6,790"
10/10/2025,LIRR,"285,283"
10/10/2025,CRZ Entries,"540,792"
10/10/2025,CBD Entries,"608,468"
10/10/2025,Bus,"1,368,369"
10/10/2025,BT,"1,042,761"
10/10/2025,AAR,"44,822"
10/11/2025,BT,"962,632"
10/11/2025,Subway,"2,732,324"
10/11/2025,SIR,"2,926"
10/11/2025,MNR,"145,487"
10/11/2025,LIRR,"155,564"
10/11/2025,CRZ Entries,"516,572"
10/11/2025,CBD Entries,"579,599"
10/11/2025,Bus,"859,727"
10/11/2025,AAR,"28,513"
10/12/2025,AAR,"23,732"
10/12/2025,Subway,"1,968,515"
10/12/2025,SIR,"1,968"
10/12/2025,MNR,"98,164"
10/12/2025,LIRR,"105,833"
10/12/2025,CRZ Entries,"445,752"
10/12/2025,CBD Entries,"503,174"
10/12/2025,Bus,"592,660"
10/12/2025,BT,"761,450"
10/13/2025,LIRR,"226,891"
10/13/2025,Subway,"2,788,416"
10/13/2025,SIR,"3,548"
10/13/2025,MNR,"203,344"
10/13/2025,CRZ Entries,"424,539"
10/13/2025,CBD Entries,"482,865"
10/13/2025,Bus,"891,300"
10/13/2025,BT,"778,635"
10/13/2025,AAR,"27,812"
10/14/2025,Bus,"1,409,939"
10/14/2025,Subway,"4,190,034"
10/14/2025,SIR,"7,739"
10/14/2025,AAR,"42,716"
10/14/2025,MNR,"250,229"
10/14/2025,LIRR,"280,029"
10/14/2025,CRZ Entries,"500,773"
10/14/2025,CBD Entries,"561,387"
10/14/2025,BT,"917,366"
10/15/2025,BT,"960,851"
10/15/2025,Subway,"4,328,358"
10/15/2025,SIR,"7,915"
10/15/2025,MNR,"250,634"
10/15/2025,LIRR,"283,734"
10/15/2025,CRZ Entries,"516,539"
10/15/2025,CBD Entries,"579,030"
10/15/2025,Bus,"1,443,106"
10/15/2025,AAR,"46,081"
10/16/2025,AAR,"46,342"
10/16/2025,Subway,"4,462,590"
10/16/2025,SIR,"7,794"
10/16/2025,MNR,"249,181"
10/16/2025,LIRR,"289,634"
10/16/2025,CRZ Entries,"537,918"
10/16/2025,CBD Entries,"603,395"
10/16/2025,Bus,"1,429,707"
10/16/2025,BT,"997,185"
10/17/2025,MNR,"240,862"
10/17/2025,Subway,"4,113,843"
10/17/2025,SIR,"6,689"
10/17/2025,LIRR,"269,171"
10/17/2025,CRZ Entries,"540,006"
10/17/2025,CBD Entries,"608,143"
10/17/2025,Bus,"1,364,083"
10/17/2025,BT,"1,021,890"
10/17/2025,AAR,"44,786"
10/18/2025,BT,"980,808"
10/18/2025,Subway,"2,931,765"
10/18/2025,SIR,42
10/18/2025,MNR,"156,049"
10/18/2025,LIRR,"154,085"
10/18/2025,CRZ Entries,"521,611"
10/18/2025,CBD Entries,"584,687"
10/18/2025,Bus,"903,291"
10/18/2025,AAR,"28,890"
10/19/2025,AAR,"29,387"
10/19/2025,Subway,"2,264,572"
10/19/2025,SIR,1
10/19/2025,MNR,"125,200"
10/19/2025,LIRR,"128,355"
10/19/2025,CRZ Entries,"494,717"
10/19/2025,CBD Entries,"554,532"
10/19/2025,Bus,"727,587"
10/19/2025,BT,"951,447"
10/20/2025,AAR,"40,468"
10/20/2025,Subway,"3,601,800"
10/20/2025,SIR,"6,134"
10/20/2025,MNR,"232,341"
10/20/2025,LIRR,"264,955"
10/20/2025,CRZ Entries,"482,547"
10/20/2025,CBD Entries,"550,195"
10/20/2025,Bus,"1,220,586"
10/20/2025,BT,"927,388"
10/21/2025,Bus,"1,472,383"
10/21/2025,Subway,"4,461,061"
10/21/2025,SIR,"8,052"
10/21/2025,MNR,"252,266"
10/21/2025,AAR,"46,279"
10/21/2025,LIRR,"285,947"
10/21/2025,CRZ Entries,"505,504"
10/21/2025,CBD Entries,"571,945"
10/21/2025,BT,"952,108"
10/22/2025,BT,"960,587"
10/22/2025,Subway,"4,523,614"
10/22/2025,SIR,"8,324"
10/22/2025,MNR,"243,232"
10/22/2025,LIRR,"275,757"
10/22/2025,CRZ Entries,"516,920"
10/22/2025,CBD Entries,"582,822"
10/22/2025,Bus,"1,467,664"
10/22/2025,AAR,"47,380"
10/23/2025,AAR,"46,401"
10/23/2025,Subway,"4,559,508"
10/23/2025,SIR,"7,887"
10/23/2025,MNR,"247,800"
10/23/2025,LIRR,"286,021"
10/23/2025,CRZ Entries,"532,687"
10/23/2025,CBD Entries,"599,125"
10/23/2025,Bus,"1,461,341"
10/23/2025,BT,"990,734"
10/24/2025,LIRR,"274,534"
10/24/2025,Subway,"4,276,483"
10/24/2025,SIR,"6,741"
10/24/2025,MNR,"240,961"
10/24/2025,CRZ Entries,"538,058"
10/24/2025,CBD Entries,"603,680"
10/24/2025,Bus,"1,410,451"
10/24/2025,BT,"1,014,462"
10/24/2025,AAR,"44,360"
10/25/2025,BT,"985,797"
10/25/2025,Subway,"2,949,713"
10/25/2025,SIR,71
10/25/2025,MNR,"157,311"
10/25/2025,LIRR,"155,774"
10/25/2025,CRZ Entries,"525,430"
10/25/2025,CBD Entries,"590,403"
10/25/2025,Bus,"900,658"
10/25/2025,AAR,"29,197"
10/26/2025,BT,"919,543"
10/26/2025,Subway,"2,286,150"
10/26/2025,SIR,4
10/26/2025,MNR,"119,440"
10/26/2025,LIRR,"126,937"
10/26/2025,CRZ Entries,"482,960"
10/26/2025,CBD Entries,"549,762"
10/26/2025,Bus,"828,951"
10/26/2025,AAR,"29,588"
10/27/2025,AAR,"41,385"
10/27/2025,Subway,"4,127,115"
10/27/2025,SIR,"7,507"
10/27/2025,MNR,"232,879"
10/27/2025,LIRR,"266,942"
10/27/2025,CRZ Entries,"488,623"
10/27/2025,CBD Entries,"553,465"
10/27/2025,Bus,"1,402,134"
10/27/2025,BT,"933,494"
10/28/2025,AAR,"45,787"
10/28/2025,Subway,"4,530,266"
10/28/2025,SIR,"8,079"
10/28/2025,MNR,"251,648"
10/28/2025,LIRR,"283,192"
10/28/2025,CRZ Entries,"509,358"
10/28/2025,CBD Entries,"572,705"
10/28/2025,Bus,"1,455,220"
10/28/2025,BT,"943,247"
10/29/2025,Bus,"1,469,294"
10/29/2025,Subway,"4,602,493"
10/29/2025,SIR,"8,220"
10/29/2025,AAR,"47,416"
10/29/2025,MNR,"248,483"
10/29/2025,LIRR,"281,041"
10/29/2025,CRZ Entries,"523,719"
10/29/2025,CBD Entries,"587,348"
10/29/2025,BT,"960,281"
10/30/2025,BT,"889,125"
10/30/2025,Subway,"4,324,588"
10/30/2025,SIR,"7,567"
10/30/2025,MNR,"233,660"
10/30/2025,LIRR,"267,015"
10/30/2025,CRZ Entries,"511,435"
10/30/2025,CBD Entries,"566,504"
10/30/2025,Bus,"1,227,694"
10/30/2025,AAR,"44,144"
10/31/2025,AAR,"43,132"
10/31/2025,Subway,"4,432,080"
10/31/2025,SIR,"6,460"
10/31/2025,MNR,"238,548"
10/31/2025,LIRR,"277,129"
10/31/2025,CRZ Entries,"532,586"
10/31/2025,CBD Entries,"596,286"
10/31/2025,Bus,"1,317,185"
10/31/2025,BT,"983,811"
11/1/2025,MNR,"136,951"
11/1/2025,Subway,"3,100,676"
11/1/2025,SIR,"3,055"
11/1/2025,LIRR,"144,681"
11/1/2025,CRZ Entries,"557,583"
11/1/2025,CBD Entries,"621,678"
11/1/2025,Bus,"898,965"
11/1/2025,BT,"983,673"
11/1/2025,AAR,"28,093"
11/2/2025,BT,"817,612"
11/2/2025,Subway,"2,832,239"
11/2/2025,SIR,"4,004"
11/2/2025,MNR,"126,613"
11/2/2025,LIRR,"139,969"
11/2/2025,CRZ Entries,"471,290"
11/2/2025,CBD Entries,"515,320"
11/2/2025,Bus,"650,701"
11/2/2025,AAR,"25,958"
11/3/2025,AAR,"43,099"
11/3/2025,Subway,"4,161,669"
11/3/2025,SIR,"7,712"
11/3/2025,MNR,"220,572"
11/3/2025,LIRR,"255,395"
11/3/2025,CRZ Entries,"488,655"
11/3/2025,CBD Entries,"555,643"
11/3/2025,Bus,"1,391,623"
11/3/2025,BT,"940,016"
11/4/2025,AAR,"43,413"
11/4/2025,Subway,"4,115,365"
11/4/2025,SIR,"6,902"
11/4/2025,MNR,"239,630"
11/4/2025,LIRR,"272,769"
11/4/2025,CRZ Entries,"484,039"
11/4/2025,CBD Entries,"546,060"
11/4/2025,Bus,"1,328,396"
11/4/2025,BT,"904,786"
11/5/2025,CBD Entries,"583,951"
11/5/2025,Subway,"4,481,565"
11/5/2025,SIR,"8,275"
11/5/2025,BT,"952,224"
11/5/2025,MNR,"241,336"
11/5/2025,AAR,"47,577"
11/5/2025,LIRR,"278,711"
11/5/2025,CRZ Entries,"516,723"
11/5/2025,Bus,"1,446,631"
11/6/2025,BT,"982,260"
11/6/2025,Subway,"4,476,845"
11/6/2025,SIR,"7,819"
11/6/2025,MNR,"237,999"
11/6/2025,LIRR,"277,537"
11/6/2025,CRZ Entries,"532,580"
11/6/2025,CBD Entries,"597,423"
11/6/2025,Bus,"1,380,841"
11/6/2025,AAR,"46,597"
11/7/2025,AAR,"44,889"
11/7/2025,Subway,"4,143,987"
11/7/2025,SIR,"6,673"
11/7/2025,MNR,"227,739"
11/7/2025,LIRR,"271,989"
11/7/2025,CRZ Entries,"533,038"
11/7/2025,CBD Entries,"600,352"
11/7/2025,Bus,"1,278,966"
11/7/2025,BT,"999,735"
11/8/2025,MNR,"144,272"
11/8/2025,Subway,"2,998,303"
11/8/2025,SIR,98
11/8/2025,LIRR,"146,648"
11/8/2025,CRZ Entries,"520,741"
11/8/2025,CBD Entries,"582,779"
11/8/2025,Bus,"904,574"
11/8/2025,BT,"951,693"
11/8/2025,AAR,"28,928"
11/9/2025,BT,"859,442"
11/9/2025,Subway,"2,170,348"
11/9/2025,SIR,6
11/9/2025,MNR,"102,557"
11/9/2025,LIRR,"108,466"
11/9/2025,CRZ Entries,"463,682"
11/9/2025,CBD Entries,"526,073"
11/9/2025,Bus,"664,738"
11/9/2025,AAR,"28,414"
11/10/2025,AAR,"42,668"
11/10/2025,Subway,"4,042,262"
11/10/2025,SIR,"7,111"
11/10/2025,MNR,"224,338"
11/10/2025,LIRR,"261,926"
11/10/2025,CRZ Entries,"485,465"
11/10/2025,CBD Entries,"550,681"
11/10/2025,Bus,"1,330,157"
11/10/2025,BT,"918,164"
11/11/2025,LIRR,"261,323"
11/11/2025,Subway,"3,805,525"
11/11/2025,SIR,"5,848"
11/11/2025,MNR,"231,128"
11/11/2025,CRZ Entries,"476,517"
11/11/2025,CBD Entries,"536,744"
11/11/2025,Bus,"1,138,614"
11/11/2025,BT,"862,673"
11/11/2025,AAR,"37,343"
11/12/2025,Bus,"1,416,400"
11/12/2025,Subway,"4,490,139"
11/12/2025,SIR,"8,127"
11/12/2025,AAR,"48,814"
11/12/2025,MNR,"241,668"
11/12/2025,LIRR,"277,019"
11/12/2025,CRZ Entries,"516,005"
11/12/2025,CBD Entries,"578,898"
11/12/2025,BT,"947,918"
11/13/2025,BT,"973,866"
11/13/2025,Subway,"4,514,518"
11/13/2025,SIR,"7,775"
11/13/2025,MNR,"240,393"
11/13/2025,LIRR,"278,935"
11/13/2025,CRZ Entries,"530,783"
11/13/2025,CBD Entries,"594,706"
11/13/2025,Bus,"1,393,834"
11/13/2025,AAR,"48,365"
11/14/2025,AAR,"45,674"
11/14/2025,Subway,"4,202,637"
11/14/2025,SIR,"6,632"
11/14/2025,MNR,"228,051"
11/14/2025,LIRR,"266,627"
11/14/2025,CRZ Entries,"540,060"
11/14/2025,CBD Entries,"605,783"
11/14/2025,Bus,"1,358,720"
11/14/2025,BT,"999,518"
11/15/2025,MNR,"134,636"
11/15/2025,Subway,"2,916,948"
11/15/2025,SIR,"2,601"
11/15/2025,LIRR,"147,186"
11/15/2025,CRZ Entries,"521,944"
11/15/2025,CBD Entries,"583,136"
11/15/2025,Bus,"901,107"
11/15/2025,BT,"944,176"
11/15/2025,AAR,"29,345"
11/16/2025,BT,"875,912"
11/16/2025,Subway,"2,244,614"
11/16/2025,SIR,"1,930"
11/16/2025,MNR,"104,396"
11/16/2025,LIRR,"122,244"
11/16/2025,CRZ Entries,"476,770"
11/16/2025,CBD Entries,"533,624"
11/16/2025,Bus,"698,030"
11/16/2025,AAR,"29,190"
11/17/2025,AAR,"43,573"
11/17/2025,Subway,"4,073,219"
11/17/2025,SIR,"7,340"
11/17/2025,MNR,"224,332"
11/17/2025,LIRR,"265,144"
11/17/2025,CRZ Entries,"489,233"
11/17/2025,CBD Entries,"554,857"
11/17/2025,Bus,"1,345,238"
11/17/2025,BT,"920,434"
11/18/2025,AAR,"47,836"
11/18/2025,Subway,"4,478,041"
11/18/2025,SIR,"7,946"
11/18/2025,MNR,"244,622"
11/18/2025,LIRR,"276,957"
11/18/2025,CRZ Entries,"508,767"
11/18/2025,CBD Entries,"571,751"
11/18/2025,Bus,"1,412,746"
11/18/2025,BT,"939,249"
11/19/2025,CRZ Entries,"518,999"
11/19/2025,Subway,"4,485,722"
11/19/2025,SIR,"7,984"
11/19/2025,Bus,"1,324,616"
11/19/2025,MNR,"242,379"
11/19/2025,BT,"946,470"
11/19/2025,AAR,"49,261"
11/19/2025,LIRR,"285,721"
11/19/2025,CBD Entries,"580,388"
11/20/2025,BT,"989,094"
11/20/2025,Subway,"4,507,934"
11/20/2025,SIR,"7,966"
11/20/2025,MNR,"242,044"
11/20/2025,LIRR,"281,238"
11/20/2025,CRZ Entries,"538,095"
11/20/2025,CBD Entries,"600,338"
11/20/2025,Bus,"1,351,795"
11/20/2025,AAR,"48,100"
11/21/2025,AAR,"46,310"
11/21/2025,Subway,"4,136,195"
11/21/2025,SIR,"6,706"
11/21/2025,MNR,"227,894"
11/21/2025,LIRR,"265,950"
11/21/2025,CRZ Entries,"538,403"
11/21/2025,CBD Entries,"603,007"
11/21/2025,Bus,"1,308,473"
11/21/2025,BT,"1,007,336"
11/22/2025,MNR,"136,221"
11/22/2025,Subway,"2,789,019"
11/22/2025,SIR,"2,501"
11/22/2025,LIRR,"154,859"
11/22/2025,CRZ Entries,"518,407"
11/22/2025,CBD Entries,"578,855"
11/22/2025,Bus,"843,858"
11/22/2025,BT,"932,418"
11/22/2025,AAR,"28,732"
11/23/2025,BT,"859,248"
11/23/2025,Subway,"2,214,468"
11/23/2025,SIR,"1,919"
11/23/2025,MNR,"111,766"
11/23/2025,LIRR,"124,945"
11/23/2025,CRZ Entries,"464,531"
11/23/2025,CBD Entries,"525,804"
11/23/2025,Bus,"677,274"
11/23/2025,AAR,"29,629"
11/24/2025,AAR,"43,753"
11/24/2025,Subway,"4,093,423"
11/24/2025,SIR,"7,369"
11/24/2025,MNR,"235,318"
11/24/2025,LIRR,"278,824"
11/24/2025,CRZ Entries,"483,667"
11/24/2025,CBD Entries,"550,340"
11/24/2025,Bus,"1,325,785"
11/24/2025,BT,"931,195"
11/25/2025,LIRR,"287,401"
11/25/2025,Subway,"4,220,008"
11/25/2025,SIR,"7,701"
11/25/2025,MNR,"245,330"
11/25/2025,CRZ Entries,"497,669"
11/25/2025,CBD Entries,"562,668"
11/25/2025,Bus,"1,323,388"
11/25/2025,BT,"984,962"
11/25/2025,AAR,"46,923"
11/26/2025,Bus,"1,236,618"
11/26/2025,Subway,"3,810,090"
11/26/2025,SIR,"7,074"
11/26/2025,AAR,"42,124"
11/26/2025,MNR,"255,782"
11/26/2025,LIRR,"303,778"
11/26/2025,CRZ Entries,"495,541"
11/26/2025,CBD Entries,"562,332"
11/26/2025,BT,"1,002,049"
11/27/2025,BT,"915,340"
11/27/2025,Subway,"1,828,134"
11/27/2025,SIR,"2,356"
11/27/2025,MNR,"118,294"
11/27/2025,LIRR,"136,991"
11/27/2025,CRZ Entries,"390,555"
11/27/2025,CBD Entries,"456,868"
11/27/2025,Bus,"495,496"
11/27/2025,AAR,"31,998"
11/28/2025,AAR,"23,232"
11/28/2025,Subway,"2,812,012"
11/28/2025,SIR,"3,865"
11/28/2025,MNR,"137,068"
11/28/2025,LIRR,"155,678"
11/28/2025,CRZ Entries,"425,942"
11/28/2025,CBD Entries,"486,749"
11/28/2025,Bus,"841,444"
11/28/2025,BT,"840,279"
11/29/2025,MNR,"140,888"
11/29/2025,Subway,"2,451,340"
11/29/2025,SIR,"2,407"
11/29/2025,LIRR,"157,271"
11/29/2025,CRZ Entries,"468,381"
11/29/2025,CBD Entries,"525,836"
11/29/2025,Bus,"774,221"
11/29/2025,BT,"892,563"
11/29/2025,AAR,"23,215"
11/30/2025,BT,"873,262"
11/30/2025,Subway,"1,870,396"
11/30/2025,SIR,"1,743"
11/30/2025,MNR,"108,842"
11/30/2025,LIRR,"130,384"
11/30/2025,CRZ Entries,"448,883"
11/30/2025,CBD Entries,"509,436"
11/30/2025,Bus,"586,972"
11/30/2025,AAR,"25,621"
12/1/2025,AAR,"43,282"
12/1/2025,Subway,"4,006,207"
12/1/2025,SIR,"7,223"
12/1/2025,MNR,"216,228"
12/1/2025,LIRR,"249,607"
12/1/2025,CRZ Entries,"491,036"
12/1/2025,CBD Entries,"556,158"
12/1/2025,Bus,"1,303,042"
12/1/2025,BT,"952,445"
12/2/2025,LIRR,"265,911"
12/2/2025,Subway,"4,133,004"
12/2/2025,SIR,"7,245"
12/2/2025,MNR,"223,297"
12/2/2025,CRZ Entries,"488,126"
12/2/2025,CBD Entries,"546,464"
12/2/2025,Bus,"1,222,943"
12/2/2025,BT,"865,367"
12/2/2025,AAR,"44,343"
12/3/2025,CBD Entries,"579,624"
12/3/2025,Subway,"4,602,770"
12/3/2025,SIR,"8,244"
12/3/2025,BT,"949,475"
12/3/2025,MNR,"240,102"
12/3/2025,AAR,"48,995"
12/3/2025,LIRR,"275,589"
12/3/2025,CRZ Entries,"517,549"
12/3/2025,Bus,"1,388,939"
12/4/2025,BT,"975,181"
12/4/2025,Subway,"4,625,030"
12/4/2025,SIR,"7,743"
12/4/2025,MNR,"234,324"
12/4/2025,LIRR,"279,292"
12/4/2025,CRZ Entries,"537,385"
12/4/2025,CBD Entries,"599,786"
12/4/2025,Bus,"1,357,434"
12/4/2025,AAR,"47,977"
12/5/2025,AAR,"45,693"
12/5/2025,Subway,"4,245,175"
12/5/2025,SIR,"6,250"
12/5/2025,MNR,"214,457"
12/5/2025,LIRR,"257,408"
12/5/2025,CRZ Entries,"540,791"
12/5/2025,CBD Entries,"604,868"
12/5/2025,Bus,"1,244,763"
12/5/2025,BT,"979,717"
12/6/2025,MNR,"143,742"
12/6/2025,Subway,"3,167,060"
12/6/2025,SIR,"2,750"
12/6/2025,LIRR,"161,891"
12/6/2025,CRZ Entries,"524,790"
12/6/2025,CBD Entries,"581,765"
12/6/2025,Bus,"862,636"
12/6/2025,BT,"907,338"
12/6/2025,AAR,"29,625"
12/7/2025,BT,"859,180"
12/7/2025,Subway,"2,417,625"
12/7/2025,SIR,"2,085"
12/7/2025,MNR,"108,943"
12/7/2025,LIRR,"132,179"
12/7/2025,CRZ Entries,"481,678"
12/7/2025,CBD Entries,"539,911"
12/7/2025,Bus,"677,370"
12/7/2025,AAR,"30,064"
12/8/2025,AAR,"44,073"
12/8/2025,Subway,"4,146,910"
12/8/2025,SIR,"7,173"
12/8/2025,MNR,"221,975"
12/8/2025,LIRR,"262,078"
12/8/2025,CRZ Entries,"496,401"
12/8/2025,CBD Entries,"561,060"
12/8/2025,Bus,"1,280,746"
12/8/2025,BT,"919,722"
12/9/2025,LIRR,"280,939"
12/9/2025,Subway,"4,498,157"
12/9/2025,SIR,"7,619"
12/9/2025,MNR,"245,102"
12/9/2025,CRZ Entries,"520,020"
12/9/2025,CBD Entries,"581,751"
12/9/2025,Bus,"1,343,371"
12/9/2025,BT,"942,527"
12/9/2025,AAR,"47,915"
12/10/2025,Bus,"1,356,535"
12/10/2025,Subway,"4,570,883"
12/10/2025,SIR,"7,932"
12/10/2025,AAR,"48,763"
12/10/2025,MNR,"243,313"
12/10/2025,LIRR,"278,314"
12/10/2025,CRZ Entries,"527,414"
12/10/2025,CBD Entries,"586,136"
12/10/2025,BT,"950,985"
12/11/2025,BT,"985,569"
12/11/2025,Subway,"4,654,787"
12/11/2025,SIR,"7,601"
12/11/2025,MNR,"244,157"
12/11/2025,LIRR,"282,861"
12/11/2025,CRZ Entries,"547,305"
12/11/2025,CBD Entries,"607,456"
12/11/2025,Bus,"1,354,523"
12/11/2025,AAR,"47,771"
12/12/2025,AAR,"46,724"
12/12/2025,Subway,"4,342,252"
12/12/2025,SIR,"6,359"
12/12/2025,MNR,"232,325"
12/12/2025,LIRR,"271,356"
12/12/2025,CRZ Entries,"554,757"
12/12/2025,CBD Entries,"616,249"
12/12/2025,Bus,"1,310,865"
12/12/2025,BT,"1,010,112"
12/13/2025,MNR,"160,206"
12/13/2025,Subway,"3,223,814"
12/13/2025,SIR,"2,636"
12/13/2025,LIRR,"183,250"
12/13/2025,CRZ Entries,"534,734"
12/13/2025,CBD Entries,"594,199"
12/13/2025,Bus,"895,773"
12/13/2025,BT,"949,108"
12/13/2025,AAR,"29,814"
12/14/2025,BT,"678,234"
12/14/2025,Subway,"2,275,321"
12/14/2025,SIR,"1,816"
12/14/2025,MNR,"106,009"
12/14/2025,LIRR,"116,119"
12/14/2025,CRZ Entries,"401,521"
12/14/2025,CBD Entries,"449,076"
12/14/2025,Bus,"551,669"
12/14/2025,AAR,"25,999"
12/15/2025,AAR,"41,911"
12/15/2025,Subway,"4,071,120"
12/15/2025,SIR,"6,631"
12/15/2025,MNR,"221,439"
12/15/2025,LIRR,"257,524"
12/15/2025,CRZ Entries,"474,945"
12/15/2025,CBD Entries,"533,152"
12/15/2025,Bus,"1,250,173"
12/15/2025,BT,"897,956"
12/16/2025,BT,"938,269"
12/16/2025,Subway,"4,478,870"
12/16/2025,SIR,"7,147"
12/16/2025,MNR,"243,838"
12/16/2025,LIRR,"275,666"
12/16/2025,CRZ Entries,"503,860"
12/16/2025,CBD Entries,"562,004"
12/16/2025,Bus,"1,353,494"
12/16/2025,AAR,"46,871"
12/17/2025,CBD Entries,"580,318"
12/17/2025,Subway,"4,493,497"
12/17/2025,SIR,"7,365"
12/17/2025,MNR,"245,310"
12/17/2025,BT,"970,077"
12/17/2025,AAR,"49,815"
12/17/2025,LIRR,"286,645"
12/17/2025,CRZ Entries,"518,555"
